id,activity,application,application_id,attachments,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,call.ended_timestamp,call.participants.0,call.participants.1,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.discriminator,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1249554640161345647,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Scary sushi,2024-06-10T02:44:01.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-06-10T02:44:01.817000+00:00,false,0,Deleted User,
1249554622679617630,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,I found a new horror game,2024-06-10T02:43:57.649Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-06-10T02:43:57.649000+00:00,false,0,Deleted User,
1245568299148902452,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no,2024-05-30T02:43:44.057Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-30T02:43:44.057000+00:00,false,0,Deleted User,
1245389095598035146,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,2024-05-29T14:52:01.835000+00:00,594616562187501588,,1240308217976983685,,,2024-05-29T14:51:38.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,a8d9a23b96fe4c81bf21ca7fed8d15b1,,,,,0,4194368,SSJBel,304067645416931328,,4194368,strongvstrong,,,false,,,,,,,,,2024-05-29T14:51:38.601000+00:00,false,3,Deleted User,
1245257952500387891,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/hercules-hades-we-back-okay-im-cool-relax-gif-25467613,2024-05-29T06:10:31.650Z,,,,,,,Tenor,https://tenor.co,0,546,2DkKNog3h7mPZYiAdVpWiHeIB49ygFc=,1,https://images-ext-1.discordapp.net/external/MPfv_EkpFNeDHX2UQB1bYjt6ffVImV__rNVwVo3lCTE/https/media.tenor.com/SUpY5eIlP0IAAAAe/hercules-hades.png,https://media.tenor.com/SUpY5eIlP0IAAAAe/hercules-hades.png,640,,gifv,https://tenor.com/view/hercules-hades-we-back-okay-im-cool-relax-gif-25467613,0,546,2DkKNog3h7mPZYiAdVpWiHeIB49ygFc=,1,https://images-ext-1.discordapp.net/external/9m8B21lIUPedC126Ke_h-A0oqy7xH02oejhvIOjlw6Q/https/media.tenor.com/SUpY5eIlP0IAAAPo/hercules-hades.mp4,https://media.tenor.com/SUpY5eIlP0IAAAPo/hercules-hades.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:10:31.650000+00:00,false,0,Deleted User,
1245257407412568137,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Cant log it it just says error,2024-05-29T06:08:21.691Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:08:21.691000+00:00,false,0,Deleted User,
1245257370003570752,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,or my account got stolen,2024-05-29T06:08:12.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:08:12.772000+00:00,false,0,Deleted User,
1245257342669557843,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,from legends,2024-05-29T06:08:06.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:08:06.255000+00:00,false,0,Deleted User,
1245257334091943938,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,i think i got banned,2024-05-29T06:08:04.210Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:08:04.210000+00:00,false,0,Deleted User,
1245257280925077524,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,but I dont care,2024-05-29T06:07:51.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:07:51.534000+00:00,false,0,Deleted User,
1245257265959669780,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,oh wait you did,2024-05-29T06:07:47.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:07:47.966000+00:00,false,0,Deleted User,
1245257204374704168,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no you didnt,2024-05-29T06:07:33.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T06:07:33.283000+00:00,false,0,Deleted User,
1245247538441752576,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,raid,2024-05-29T05:29:08.745Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T05:29:08.745000+00:00,false,0,Deleted User,
1245247532343361586,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,do,2024-05-29T05:29:07.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T05:29:07.291000+00:00,false,0,Deleted User,
1245247528270827600,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,lets,2024-05-29T05:29:06.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-29T05:29:06.320000+00:00,false,0,Deleted User,
1244944894942908416,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,and rest my eyes,2024-05-28T09:26:32.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:26:32.912000+00:00,false,0,Deleted User,
1244944886059241482,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,im gonna take a short break,2024-05-28T09:26:30.794Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:26:30.794000+00:00,false,0,Deleted User,
1244944866455064619,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Go level uo,2024-05-28T09:26:26.120Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:26:26.120000+00:00,false,0,Deleted User,
1244944313310511105,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,I am rest,2024-05-28T09:24:14.240Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:24:14.240000+00:00,false,0,Deleted User,
1244944290392571987,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,i sleep,2024-05-28T09:24:08.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:24:08.776000+00:00,false,0,Deleted User,
1244944286349525065,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,u go do a round,2024-05-28T09:24:07.812Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:24:07.812000+00:00,false,0,Deleted User,
1244944267315642378,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,ok wait,2024-05-28T09:24:03.274Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:24:03.274000+00:00,false,0,Deleted User,
1244942690311995465,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,hard,2024-05-28T09:17:47.287Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:17:47.287000+00:00,false,0,Deleted User,
1244942679641690143,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,had,2024-05-28T09:17:44.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:17:44.743000+00:00,false,0,Deleted User,
1244942668753272883,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,i lag,2024-05-28T09:17:42.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:17:42.147000+00:00,false,0,Deleted User,
1244942647391682611,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no,2024-05-28T09:17:37.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:17:37.054000+00:00,false,0,Deleted User,
1244941123248455750,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,idk,2024-05-28T09:11:33.670Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:11:33.670000+00:00,false,0,Deleted User,
1244940716883447850,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,and turn auto translate off,2024-05-28T09:09:56.785Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:09:56.785000+00:00,false,0,Deleted User,
1244940698957119509,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,go to setting,2024-05-28T09:09:52.511Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:09:52.511000+00:00,false,0,Deleted User,
1244939000767053864,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,codes,2024-05-28T09:03:07.631Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T09:03:07.631000+00:00,false,0,Deleted User,
1244926719937478657,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,yes,2024-05-28T08:14:19.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T08:14:19.653000+00:00,false,0,Deleted User,
1244917763294760984,,,,,image/png,Screen_Shot_2024-05-28_at_3.38.40_AM.png,794,1244917763047161928,5gcSBoB1hXdweImEiHd4iHl4pr+tBSU=,1,https://media.discordapp.net/attachments/1240308217976983685/1244917763047161928/Screen_Shot_2024-05-28_at_3.38.40_AM.png?ex=67837184&is=67822004&hm=56314f9606087aba82015b6cdf71c1b27ed43688686bed3eeba55625b9d25985&,633618,https://cdn.discordapp.com/attachments/1240308217976983685/1244917763047161928/Screen_Shot_2024-05-28_at_3.38.40_AM.png?ex=67837184&is=67822004&hm=56314f9606087aba82015b6cdf71c1b27ed43688686bed3eeba55625b9d25985&,912,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:38:44.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:38:44.223000+00:00,false,0,Deleted User,
1244917070974685275,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/shigaraki-lov-gif-21128102,2024-05-28T07:35:59.161Z,,,,,,,Tenor,https://tenor.co,0,360,UvcRFIKfZ4eciXd3h3hzYBgFhQ==,1,https://images-ext-1.discordapp.net/external/MEjBTaCyoUEe7c96lmBV_7QXBxpyXUanRkb3GnNQMpA/https/media.tenor.com/ZNK1hwBfTV4AAAAe/shigaraki-lov.png,https://media.tenor.com/ZNK1hwBfTV4AAAAe/shigaraki-lov.png,640,,gifv,https://tenor.com/view/shigaraki-lov-gif-21128102,0,360,UvcRFIKfZ4eciXd3h3hzYBgFhQ==,1,https://images-ext-1.discordapp.net/external/YyBM-pyM4IqtlN6_8mSr-bB-WE5yWkG5C_FH983XeyU/https/media.tenor.com/ZNK1hwBfTV4AAAPo/shigaraki-lov.mp4,https://media.tenor.com/ZNK1hwBfTV4AAAPo/shigaraki-lov.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:35:59.161000+00:00,false,0,Deleted User,
1244916993845362689,,,,,image/png,Screen_Shot_2024-05-28_at_3.35.36_AM.png,938,1244916993572999208,4AcSBwBwg3iCaolkmph4h3iIl/ylNqAH,1,https://media.discordapp.net/attachments/1240308217976983685/1244916993572999208/Screen_Shot_2024-05-28_at_3.35.36_AM.png?ex=678370cc&is=67821f4c&hm=35ead6ceecff0875cb2d149995766c1df033b99258a3b5ae108f53ed475d364e&,768676,https://cdn.discordapp.com/attachments/1240308217976983685/1244916993572999208/Screen_Shot_2024-05-28_at_3.35.36_AM.png?ex=678370cc&is=67821f4c&hm=35ead6ceecff0875cb2d149995766c1df033b99258a3b5ae108f53ed475d364e&,892,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:35:40.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:35:40.772000+00:00,false,0,Deleted User,
1244915131226390592,,,,,image/png,Screen_Shot_2024-05-28_at_3.28.12_AM.png,872,1244915131201093663,6wcOBYBfxsSmZ4eJWWh4erCd/SMm,1,https://media.discordapp.net/attachments/1240308217976983685/1244915131201093663/Screen_Shot_2024-05-28_at_3.28.12_AM.png?ex=67836f10&is=67821d90&hm=489db738f517c5ce735f14fc646a8be790271ae334bbffc011e8f0d4528dd625&,959154,https://cdn.discordapp.com/attachments/1240308217976983685/1244915131201093663/Screen_Shot_2024-05-28_at_3.28.12_AM.png?ex=67836f10&is=67821d90&hm=489db738f517c5ce735f14fc646a8be790271ae334bbffc011e8f0d4528dd625&,1176,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:28:16.689Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:28:16.689000+00:00,false,0,Deleted User,
1244915066596495392,,,,,image/png,Screen_Shot_2024-05-28_at_3.27.56_AM.png,930,1244915066667663383,MAgGBoCSiIr/FpZCmIiaSIiHAAAAAAA=,1,https://media.discordapp.net/attachments/1240308217976983685/1244915066667663383/Screen_Shot_2024-05-28_at_3.27.56_AM.png?ex=67836f01&is=67821d81&hm=738d106afe844e8f66af52c4e7016adcdaa5b0128f67d134c55e202c3bc95819&,1103949,https://cdn.discordapp.com/attachments/1240308217976983685/1244915066667663383/Screen_Shot_2024-05-28_at_3.27.56_AM.png?ex=67836f01&is=67821d81&hm=738d106afe844e8f66af52c4e7016adcdaa5b0128f67d134c55e202c3bc95819&,1086,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:28:01.280Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:28:01.280000+00:00,false,0,Deleted User,
1244914866368811019,,,,,image/png,Screen_Shot_2024-05-28_at_3.27.06_AM.png,1112,1244914866075205642,HwgOBwB/mmizmolkesWXqFl5CwAAAAAA,1,https://media.discordapp.net/attachments/1240308217976983685/1244914866075205642/Screen_Shot_2024-05-28_at_3.27.06_AM.png?ex=67836ed1&is=67821d51&hm=4b3243352bf82bef28d9e72f048329be062ad40861555c84b43f6a221117955c&,1182941,https://cdn.discordapp.com/attachments/1240308217976983685/1244914866075205642/Screen_Shot_2024-05-28_at_3.27.06_AM.png?ex=67836ed1&is=67821d51&hm=4b3243352bf82bef28d9e72f048329be062ad40861555c84b43f6a221117955c&,1050,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:27:13.542Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:27:13.542000+00:00,false,0,Deleted User,
1244914625582075966,,,,,image/png,Screen_Shot_2024-05-28_at_3.26.12_AM.png,464,1244914625460310077,8QcKB4D410l1ioiLhuR4qFeIWO4HGoEP,1,https://media.discordapp.net/attachments/1240308217976983685/1244914625460310077/Screen_Shot_2024-05-28_at_3.26.12_AM.png?ex=67836e98&is=67821d18&hm=202bf8e70ac4e84ce022ebf0096eebc07fe1c97f8de32f0a4e44479f615c76ed&,210630,https://cdn.discordapp.com/attachments/1240308217976983685/1244914625460310077/Screen_Shot_2024-05-28_at_3.26.12_AM.png?ex=67836e98&is=67821d18&hm=202bf8e70ac4e84ce022ebf0096eebc07fe1c97f8de32f0a4e44479f615c76ed&,478,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,,2024-05-28T07:26:16.134Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:26:16.134000+00:00,false,0,Deleted User,
1244914422875688991,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/kira-dea-l-death-note-gif-25862543,2024-05-28T07:25:27.805Z,,,,,,,Tenor,https://tenor.co,0,360,j0gGFIg+aWdQapmGV4mnb3r5lw==,1,https://images-ext-1.discordapp.net/external/EwLTZRfBMlPRKqCj4mT59FVAs87owRmtI8dfecvdNDA/https/media.tenor.com/J8u_ouzmG3EAAAAe/kira-dea.png,https://media.tenor.com/J8u_ouzmG3EAAAAe/kira-dea.png,640,,gifv,https://tenor.com/view/kira-dea-l-death-note-gif-25862543,0,360,j0gGFIg+aWdQapmGV4mnb3r5lw==,1,https://images-ext-1.discordapp.net/external/gzwvlwRWiqqLa8_j2Eomv9xZ3YZPwvoVL5K1rfO8iVg/https/media.tenor.com/J8u_ouzmG3EAAAPo/kira-dea.mp4,https://media.tenor.com/J8u_ouzmG3EAAAPo/kira-dea.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:25:27.805000+00:00,false,0,Deleted User,
1244914354915377212,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/kira1-gif-18086478,2024-05-28T07:25:11.602Z,,,,,,,Tenor,https://tenor.co,0,368,lTgSDIJil4eweXdqeHcQUza1AA==,1,https://images-ext-1.discordapp.net/external/w04JcqU1SjcAbUqqYizxG8LvNCOdVsewneB3w97Wxmw/https/media.tenor.com/Wb_TSC7WYHcAAAAe/kira1.png,https://media.tenor.com/Wb_TSC7WYHcAAAAe/kira1.png,640,,gifv,https://tenor.com/view/kira1-gif-18086478,0,368,lTgSDIJil4eweXdqeHcQUza1AA==,1,https://images-ext-1.discordapp.net/external/6WjcvXRSzLuJen0GizEwjwJfZQS7hem24agws99ZwQw/https/media.tenor.com/Wb_TSC7WYHcAAAPo/kira1.mp4,https://media.tenor.com/Wb_TSC7WYHcAAAPo/kira1.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:25:11.602000+00:00,false,0,Deleted User,
1244914296396185620,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/kira-gif-18718554,2024-05-28T07:24:57.650Z,,,,,,,Tenor,https://tenor.co,0,354,EigSDIQIhYhwi3eEiomQdgUoeA==,1,https://images-ext-1.discordapp.net/external/gnGTJxVOcGyhmBe2171cFeHObV-wF7CC2s7KoeSzsIU/https/media.tenor.com/Dz9t7x3L2YEAAAAe/kira.png,https://media.tenor.com/Dz9t7x3L2YEAAAAe/kira.png,640,,gifv,https://tenor.com/view/kira-gif-18718554,0,354,EigSDIQIhYhwi3eEiomQdgUoeA==,1,https://images-ext-1.discordapp.net/external/IqYMa4ZVA9JSSWH5gQwXammUfhWLHv-PqOgOYRV9afg/https/media.tenor.com/Dz9t7x3L2YEAAAPo/kira.mp4,https://media.tenor.com/Dz9t7x3L2YEAAAPo/kira.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:24:57.650000+00:00,false,0,Deleted User,
1244914276703932426,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/loufy42-light-yagami-death-note-gif-15248803,2024-05-28T07:24:52.955Z,,,,,,,Tenor,https://tenor.co,0,354,03gSDIYKlYiVaoZlqHgu/dXiXw==,1,https://images-ext-1.discordapp.net/external/EOEldhhDulBdJ5z5ivQKPIQZC6k0gbeeutyQj0xRoFg/https/media.tenor.com/H37ktE73aVkAAAAe/loufy42-light.png,https://media.tenor.com/H37ktE73aVkAAAAe/loufy42-light.png,640,,gifv,https://tenor.com/view/loufy42-light-yagami-death-note-gif-15248803,0,354,03gSDIYKlYiVaoZlqHgu/dXiXw==,1,https://images-ext-1.discordapp.net/external/h_afXhPFHQMbxNlowH5A6iUTNrJAxT-X-SWnRcD45BA/https/media.tenor.com/H37ktE73aVkAAAPo/loufy42-light.mp4,https://media.tenor.com/H37ktE73aVkAAAPo/loufy42-light.mp4,640,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T07:24:52.955000+00:00,false,0,Deleted User,
